# 账号表：username|password|personId|roleKey|avatar
# 字段以 | 分隔，一行一条记录；# 开头为注释行。
admin|admin123|SK001|ADMIN|
26053322|123456|26053322|STUDENT|
26053323|123456|26053323|STUDENT|
26053324|123456|26053324|STUDENT|
26053325|123456|26053325|STUDENT|
26053326|123456|26053326|STUDENT|
26053327|123456|26053327|STUDENT|
26053328|123456|26053328|STUDENT|
26053329|123456|26053329|STUDENT|
26053330|123456|26053330|STUDENT|
26053331|123456|26053331|STUDENT|
26053332|123456|26053332|STUDENT|
26053333|123456|26053333|STUDENT|
26053334|123456|26053334|STUDENT|
26053335|123456|26053335|STUDENT|
26053336|123456|26053336|STUDENT|
26053337|123456|26053337|STUDENT|
26053338|123456|26053338|STUDENT|
26053339|123456|26053339|STUDENT|
26053340|123456|26053340|STUDENT|
26053401|123456|26053401|STUDENT|
26053402|123456|26053402|STUDENT|
26053403|123456|26053403|STUDENT|
26053404|123456|26053404|STUDENT|
26053405|123456|26053405|STUDENT|
26053406|123456|26053406|STUDENT|
26053407|123456|26053407|STUDENT|
26053408|123456|26053408|STUDENT|
26053409|123456|26053409|STUDENT|
26053410|123456|26053410|STUDENT|
26053411|123456|26053411|STUDENT|
26053412|123456|26053412|STUDENT|
26053413|123456|26053413|STUDENT|
26053414|123456|26053414|STUDENT|
26053415|123456|26053415|STUDENT|
26053416|123456|26053416|STUDENT|
26053417|123456|26053417|STUDENT|
26053418|123456|26053418|STUDENT|
26053419|123456|26053419|STUDENT|
26053420|123456|26053420|STUDENT|
26053421|123456|26053421|STUDENT|
26053422|123456|26053422|STUDENT|
26053423|123456|26053423|STUDENT|
26053424|123456|26053424|STUDENT|
26053425|123456|26053425|STUDENT|
26053426|123456|26053426|STUDENT|
26053427|123456|26053427|STUDENT|
26053428|123456|26053428|STUDENT|
26053429|123456|26053429|STUDENT|
26053430|123456|26053430|STUDENT|
26053431|123456|26053431|STUDENT|
26053432|123456|26053432|STUDENT|
26053433|123456|26053433|STUDENT|
26053434|123456|26053434|STUDENT|
26053435|123456|26053435|STUDENT|
26053436|123456|26053436|STUDENT|
26053437|123456|26053437|STUDENT|
26053438|123456|26053438|STUDENT|
26053439|123456|26053439|STUDENT|
26053440|123456|26053440|STUDENT|
26054101|123456|26054101|STUDENT|
26054102|123456|26054102|STUDENT|
26054103|123456|26054103|STUDENT|
26054104|123456|26054104|STUDENT|
26054105|123456|26054105|STUDENT|
26054106|123456|26054106|STUDENT|
26054107|123456|26054107|STUDENT|
26054108|123456|26054108|STUDENT|
26054109|123456|26054109|STUDENT|
26054110|123456|26054110|STUDENT|
26054111|123456|26054111|STUDENT|
26054112|123456|26054112|STUDENT|
26054113|123456|26054113|STUDENT|
26054114|123456|26054114|STUDENT|
26054115|123456|26054115|STUDENT|
26054116|123456|26054116|STUDENT|
26054117|123456|26054117|STUDENT|
26054118|123456|26054118|STUDENT|
26054119|123456|26054119|STUDENT|
26054120|123456|26054120|STUDENT|
26054121|123456|26054121|STUDENT|
26054122|123456|26054122|STUDENT|
26054123|123456|26054123|STUDENT|
26054124|123456|26054124|STUDENT|
26054125|123456|26054125|STUDENT|
26054126|123456|26054126|STUDENT|
26054127|123456|26054127|STUDENT|
26054128|123456|26054128|STUDENT|
26054129|123456|26054129|STUDENT|
26054130|123456|26054130|STUDENT|
26054131|123456|26054131|STUDENT|
26054132|123456|26054132|STUDENT|
26054133|123456|26054133|STUDENT|
26054134|123456|26054134|STUDENT|
26054135|123456|26054135|STUDENT|
26054136|123456|26054136|STUDENT|
26054137|123456|26054137|STUDENT|
26054138|123456|26054138|STUDENT|
26054139|123456|26054139|STUDENT|
26054140|123456|26054140|STUDENT|
26054201|123456|26054201|STUDENT|
26054202|123456|26054202|STUDENT|
26054203|123456|26054203|STUDENT|
26054204|123456|26054204|STUDENT|
26054205|123456|26054205|STUDENT|
26054206|123456|26054206|STUDENT|
26054207|123456|26054207|STUDENT|
26054208|123456|26054208|STUDENT|
26054209|123456|26054209|STUDENT|
26054210|123456|26054210|STUDENT|
26054211|123456|26054211|STUDENT|
26054212|123456|26054212|STUDENT|
26054213|123456|26054213|STUDENT|
26054214|123456|26054214|STUDENT|
26054215|123456|26054215|STUDENT|
26054216|123456|26054216|STUDENT|
26054217|123456|26054217|STUDENT|
26054218|123456|26054218|STUDENT|
26054219|123456|26054219|STUDENT|
26054220|123456|26054220|STUDENT|
26054221|123456|26054221|STUDENT|
26054222|123456|26054222|STUDENT|
26054223|123456|26054223|STUDENT|
26054224|123456|26054224|STUDENT|
26054225|123456|26054225|STUDENT|
26054226|123456|26054226|STUDENT|
26054227|123456|26054227|STUDENT|
26054228|123456|26054228|STUDENT|
26054229|123456|26054229|STUDENT|
26054230|123456|26054230|STUDENT|
26054231|123456|26054231|STUDENT|
26054232|123456|26054232|STUDENT|
26054233|123456|26054233|STUDENT|
26054234|123456|26054234|STUDENT|
26054235|123456|26054235|STUDENT|
26054236|123456|26054236|STUDENT|
26054237|123456|26054237|STUDENT|
26054238|123456|26054238|STUDENT|
26054239|123456|26054239|STUDENT|
26054240|123456|26054240|STUDENT|
26054301|123456|26054301|STUDENT|
26054302|123456|26054302|STUDENT|
26054303|123456|26054303|STUDENT|
26054304|123456|26054304|STUDENT|
26054305|123456|26054305|STUDENT|
26054306|123456|26054306|STUDENT|
26054307|123456|26054307|STUDENT|
26054308|123456|26054308|STUDENT|
26054309|123456|26054309|STUDENT|
26054310|123456|26054310|STUDENT|
26054311|123456|26054311|STUDENT|
26054312|123456|26054312|STUDENT|
26054313|123456|26054313|STUDENT|
26054314|123456|26054314|STUDENT|
26054315|123456|26054315|STUDENT|
26054316|123456|26054316|STUDENT|
26054317|123456|26054317|STUDENT|
26054318|123456|26054318|STUDENT|
26054319|123456|26054319|STUDENT|
26054320|123456|26054320|STUDENT|
26054321|123456|26054321|STUDENT|
26054322|123456|26054322|STUDENT|
26054323|123456|26054323|STUDENT|
26054324|123456|26054324|STUDENT|
26054325|123456|26054325|STUDENT|
26054326|123456|26054326|STUDENT|
26054327|123456|26054327|STUDENT|
26054328|123456|26054328|STUDENT|
26054329|123456|26054329|STUDENT|
26054330|123456|26054330|STUDENT|
26054331|123456|26054331|STUDENT|
26054332|123456|26054332|STUDENT|
26054333|123456|26054333|STUDENT|
26054334|123456|26054334|STUDENT|
26054335|123456|26054335|STUDENT|
26054336|123456|26054336|STUDENT|
26054337|123456|26054337|STUDENT|
26054338|123456|26054338|STUDENT|
26054339|123456|26054339|STUDENT|
26054340|123456|26054340|STUDENT|
26054401|123456|26054401|STUDENT|
26054402|123456|26054402|STUDENT|
26054403|123456|26054403|STUDENT|
26054404|123456|26054404|STUDENT|
26054405|123456|26054405|STUDENT|
26054406|123456|26054406|STUDENT|
26054407|123456|26054407|STUDENT|
26054408|123456|26054408|STUDENT|
26054409|123456|26054409|STUDENT|
26054410|123456|26054410|STUDENT|
26054411|123456|26054411|STUDENT|
26054412|123456|26054412|STUDENT|
26054413|123456|26054413|STUDENT|
26054414|123456|26054414|STUDENT|
26054415|123456|26054415|STUDENT|
26054416|123456|26054416|STUDENT|
26054417|123456|26054417|STUDENT|
26054418|123456|26054418|STUDENT|
26054419|123456|26054419|STUDENT|
26054420|123456|26054420|STUDENT|
26054421|123456|26054421|STUDENT|
26054422|123456|26054422|STUDENT|
26054423|123456|26054423|STUDENT|
26054424|123456|26054424|STUDENT|
26054425|123456|26054425|STUDENT|
26054426|123456|26054426|STUDENT|
26054427|123456|26054427|STUDENT|
26054428|123456|26054428|STUDENT|
26054429|123456|26054429|STUDENT|
26054430|123456|26054430|STUDENT|
26054431|123456|26054431|STUDENT|
26054432|123456|26054432|STUDENT|
26054433|123456|26054433|STUDENT|
26054434|123456|26054434|STUDENT|
26054435|123456|26054435|STUDENT|
26054436|123456|26054436|STUDENT|
26054437|123456|26054437|STUDENT|
26054438|123456|26054438|STUDENT|
26054439|123456|26054439|STUDENT|
26054440|123456|26054440|STUDENT|
23061101|123456|23061101|STUDENT|
23061102|123456|23061102|STUDENT|
23061103|123456|23061103|STUDENT|
23061104|123456|23061104|STUDENT|
23061105|123456|23061105|STUDENT|
23061106|123456|23061106|STUDENT|
23061107|123456|23061107|STUDENT|
23061108|123456|23061108|STUDENT|
23061109|123456|23061109|STUDENT|
23061110|123456|23061110|STUDENT|
23061111|123456|23061111|STUDENT|
23061112|123456|23061112|STUDENT|
23061113|123456|23061113|STUDENT|
23061114|123456|23061114|STUDENT|
23061115|123456|23061115|STUDENT|
23061116|123456|23061116|STUDENT|
23061117|123456|23061117|STUDENT|
23061118|123456|23061118|STUDENT|
23061119|123456|23061119|STUDENT|
23061120|123456|23061120|STUDENT|
23061121|123456|23061121|STUDENT|
23061122|123456|23061122|STUDENT|
23061123|123456|23061123|STUDENT|
23061124|123456|23061124|STUDENT|
23061125|123456|23061125|STUDENT|
23061126|123456|23061126|STUDENT|
23061127|123456|23061127|STUDENT|
23061128|123456|23061128|STUDENT|
23061129|123456|23061129|STUDENT|
23061130|123456|23061130|STUDENT|
23061131|123456|23061131|STUDENT|
23061132|123456|23061132|STUDENT|
23061133|123456|23061133|STUDENT|
23061134|123456|23061134|STUDENT|
23061135|123456|23061135|STUDENT|
23061136|123456|23061136|STUDENT|
23061137|123456|23061137|STUDENT|
23061138|123456|23061138|STUDENT|
23061139|123456|23061139|STUDENT|
23061140|123456|23061140|STUDENT|
23061201|123456|23061201|STUDENT|
23061202|123456|23061202|STUDENT|
23061203|123456|23061203|STUDENT|
23061204|123456|23061204|STUDENT|
23061205|123456|23061205|STUDENT|
23061206|123456|23061206|STUDENT|
23061207|123456|23061207|STUDENT|
23061208|123456|23061208|STUDENT|
23061209|123456|23061209|STUDENT|
23061210|123456|23061210|STUDENT|
23061211|123456|23061211|STUDENT|
23061212|123456|23061212|STUDENT|
23061213|123456|23061213|STUDENT|
23061214|123456|23061214|STUDENT|
23061215|123456|23061215|STUDENT|
23061216|123456|23061216|STUDENT|
23061217|123456|23061217|STUDENT|
23061218|123456|23061218|STUDENT|
23061219|123456|23061219|STUDENT|
23061220|123456|23061220|STUDENT|
23061221|123456|23061221|STUDENT|
23061222|123456|23061222|STUDENT|
23061223|123456|23061223|STUDENT|
23061224|123456|23061224|STUDENT|
23061225|123456|23061225|STUDENT|
23061226|123456|23061226|STUDENT|
23061227|123456|23061227|STUDENT|
23061228|123456|23061228|STUDENT|
23061229|123456|23061229|STUDENT|
23061230|123456|23061230|STUDENT|
23061231|123456|23061231|STUDENT|
23061232|123456|23061232|STUDENT|
23061233|123456|23061233|STUDENT|
23061234|123456|23061234|STUDENT|
23061235|123456|23061235|STUDENT|
23061236|123456|23061236|STUDENT|
23061237|123456|23061237|STUDENT|
23061238|123456|23061238|STUDENT|
23061239|123456|23061239|STUDENT|
23061240|123456|23061240|STUDENT|
23061301|123456|23061301|STUDENT|
23061302|123456|23061302|STUDENT|
23061303|123456|23061303|STUDENT|
23061304|123456|23061304|STUDENT|
23061305|123456|23061305|STUDENT|
23061306|123456|23061306|STUDENT|
23061307|123456|23061307|STUDENT|
23061308|123456|23061308|STUDENT|
23061309|123456|23061309|STUDENT|
23061310|123456|23061310|STUDENT|
23061311|123456|23061311|STUDENT|
23061312|123456|23061312|STUDENT|
23061313|123456|23061313|STUDENT|
23061314|123456|23061314|STUDENT|
23061315|123456|23061315|STUDENT|
23061316|123456|23061316|STUDENT|
23061317|123456|23061317|STUDENT|
23061318|123456|23061318|STUDENT|
23061319|123456|23061319|STUDENT|
23061320|123456|23061320|STUDENT|
23061321|123456|23061321|STUDENT|
23061322|123456|23061322|STUDENT|
23061323|123456|23061323|STUDENT|
23061324|123456|23061324|STUDENT|
23061325|123456|23061325|STUDENT|
23061326|123456|23061326|STUDENT|
23061327|123456|23061327|STUDENT|
23061328|123456|23061328|STUDENT|
23061329|123456|23061329|STUDENT|
23061330|123456|23061330|STUDENT|
23061331|123456|23061331|STUDENT|
23061332|123456|23061332|STUDENT|
23061333|123456|23061333|STUDENT|
23061334|123456|23061334|STUDENT|
23061335|123456|23061335|STUDENT|
23061336|123456|23061336|STUDENT|
23061337|123456|23061337|STUDENT|
23061338|123456|23061338|STUDENT|
23061339|123456|23061339|STUDENT|
23061340|123456|23061340|STUDENT|
23061401|123456|23061401|STUDENT|
23061402|123456|23061402|STUDENT|
23061403|123456|23061403|STUDENT|
23061404|123456|23061404|STUDENT|
23061405|123456|23061405|STUDENT|
23061406|123456|23061406|STUDENT|
23061407|123456|23061407|STUDENT|
23061408|123456|23061408|STUDENT|
23061409|123456|23061409|STUDENT|
23061410|123456|23061410|STUDENT|
23061411|123456|23061411|STUDENT|
23061412|123456|23061412|STUDENT|
23061413|123456|23061413|STUDENT|
23061414|123456|23061414|STUDENT|
23061415|123456|23061415|STUDENT|
23061416|123456|23061416|STUDENT|
23061417|123456|23061417|STUDENT|
23061418|123456|23061418|STUDENT|
23061419|123456|23061419|STUDENT|
23061420|123456|23061420|STUDENT|
23061421|123456|23061421|STUDENT|
23061422|123456|23061422|STUDENT|
23061423|123456|23061423|STUDENT|
23061424|123456|23061424|STUDENT|
23061425|123456|23061425|STUDENT|
23061426|123456|23061426|STUDENT|
23061427|123456|23061427|STUDENT|
23061428|123456|23061428|STUDENT|
23061429|123456|23061429|STUDENT|
23061430|123456|23061430|STUDENT|
23061431|123456|23061431|STUDENT|
23061432|123456|23061432|STUDENT|
23061433|123456|23061433|STUDENT|
23061434|123456|23061434|STUDENT|
23061435|123456|23061435|STUDENT|
23061436|123456|23061436|STUDENT|
23061437|123456|23061437|STUDENT|
23061438|123456|23061438|STUDENT|
23061439|123456|23061439|STUDENT|
23061440|123456|23061440|STUDENT|
23062101|123456|23062101|STUDENT|
23062102|123456|23062102|STUDENT|
23062103|123456|23062103|STUDENT|
23062104|123456|23062104|STUDENT|
23062105|123456|23062105|STUDENT|
23062106|123456|23062106|STUDENT|
23062107|123456|23062107|STUDENT|
23062108|123456|23062108|STUDENT|
23062109|123456|23062109|STUDENT|
23062110|123456|23062110|STUDENT|
23062111|123456|23062111|STUDENT|
23062112|123456|23062112|STUDENT|
23062113|123456|23062113|STUDENT|
23062114|123456|23062114|STUDENT|
23062115|123456|23062115|STUDENT|
23062116|123456|23062116|STUDENT|
23062117|123456|23062117|STUDENT|
23062118|123456|23062118|STUDENT|
23062119|123456|23062119|STUDENT|
23062120|123456|23062120|STUDENT|
23062121|123456|23062121|STUDENT|
23062122|123456|23062122|STUDENT|
23062123|123456|23062123|STUDENT|
23062124|123456|23062124|STUDENT|
23062125|123456|23062125|STUDENT|
23062126|123456|23062126|STUDENT|
23062127|123456|23062127|STUDENT|
23062128|123456|23062128|STUDENT|
23062129|123456|23062129|STUDENT|
23062130|123456|23062130|STUDENT|
23062131|123456|23062131|STUDENT|
23062132|123456|23062132|STUDENT|
23062133|123456|23062133|STUDENT|
23062134|123456|23062134|STUDENT|
23062135|123456|23062135|STUDENT|
23062136|123456|23062136|STUDENT|
23062137|123456|23062137|STUDENT|
23062138|123456|23062138|STUDENT|
23062139|123456|23062139|STUDENT|
23062140|123456|23062140|STUDENT|
23062201|123456|23062201|STUDENT|
23062202|123456|23062202|STUDENT|
23062203|123456|23062203|STUDENT|
23062204|123456|23062204|STUDENT|
23062205|123456|23062205|STUDENT|
23062206|123456|23062206|STUDENT|
23062207|123456|23062207|STUDENT|
23062208|123456|23062208|STUDENT|
23062209|123456|23062209|STUDENT|
23062210|123456|23062210|STUDENT|
23062211|123456|23062211|STUDENT|
23062212|123456|23062212|STUDENT|
23062213|123456|23062213|STUDENT|
23062214|123456|23062214|STUDENT|
23062215|123456|23062215|STUDENT|
23062216|123456|23062216|STUDENT|
23062217|123456|23062217|STUDENT|
23062218|123456|23062218|STUDENT|
23062219|123456|23062219|STUDENT|
23062220|123456|23062220|STUDENT|
23062221|123456|23062221|STUDENT|
23062222|123456|23062222|STUDENT|
23062223|123456|23062223|STUDENT|
23062224|123456|23062224|STUDENT|
23062225|123456|23062225|STUDENT|
23062226|123456|23062226|STUDENT|
23062227|123456|23062227|STUDENT|
23062228|123456|23062228|STUDENT|
23062229|123456|23062229|STUDENT|
23062230|123456|23062230|STUDENT|
23062231|123456|23062231|STUDENT|
23062232|123456|23062232|STUDENT|
23062233|123456|23062233|STUDENT|
23062234|123456|23062234|STUDENT|
23062235|123456|23062235|STUDENT|
23062236|123456|23062236|STUDENT|
23062237|123456|23062237|STUDENT|
23062238|123456|23062238|STUDENT|
23062239|123456|23062239|STUDENT|
23062240|123456|23062240|STUDENT|
23062301|123456|23062301|STUDENT|
23062302|123456|23062302|STUDENT|
23062303|123456|23062303|STUDENT|
23062304|123456|23062304|STUDENT|
23062305|123456|23062305|STUDENT|
23062306|123456|23062306|STUDENT|
23062307|123456|23062307|STUDENT|
23062308|123456|23062308|STUDENT|
23062309|123456|23062309|STUDENT|
23062310|123456|23062310|STUDENT|
23062311|123456|23062311|STUDENT|
23062312|123456|23062312|STUDENT|
23062313|123456|23062313|STUDENT|
23062314|123456|23062314|STUDENT|
23062315|123456|23062315|STUDENT|
23062316|123456|23062316|STUDENT|
23062317|123456|23062317|STUDENT|
23062318|123456|23062318|STUDENT|
23062319|123456|23062319|STUDENT|
23062320|123456|23062320|STUDENT|
23062321|123456|23062321|STUDENT|
23062322|123456|23062322|STUDENT|
23062323|123456|23062323|STUDENT|
23062324|123456|23062324|STUDENT|
23062325|123456|23062325|STUDENT|
23062326|123456|23062326|STUDENT|
23062327|123456|23062327|STUDENT|
23062328|123456|23062328|STUDENT|
23062329|123456|23062329|STUDENT|
23062330|123456|23062330|STUDENT|
23062331|123456|23062331|STUDENT|
23062332|123456|23062332|STUDENT|
23062333|123456|23062333|STUDENT|
23062334|123456|23062334|STUDENT|
23062335|123456|23062335|STUDENT|
23062336|123456|23062336|STUDENT|
23062337|123456|23062337|STUDENT|
23062338|123456|23062338|STUDENT|
23062339|123456|23062339|STUDENT|
23062340|123456|23062340|STUDENT|
23062401|123456|23062401|STUDENT|
23062402|123456|23062402|STUDENT|
23062403|123456|23062403|STUDENT|
23062404|123456|23062404|STUDENT|
23062405|123456|23062405|STUDENT|
23062406|123456|23062406|STUDENT|
23062407|123456|23062407|STUDENT|
23062408|123456|23062408|STUDENT|
23062409|123456|23062409|STUDENT|
23062410|123456|23062410|STUDENT|
23062411|123456|23062411|STUDENT|
23062412|123456|23062412|STUDENT|
23062413|123456|23062413|STUDENT|
23062414|123456|23062414|STUDENT|
23062415|123456|23062415|STUDENT|
23062416|123456|23062416|STUDENT|
23062417|123456|23062417|STUDENT|
23062418|123456|23062418|STUDENT|
23062419|123456|23062419|STUDENT|
23062420|123456|23062420|STUDENT|
23062421|123456|23062421|STUDENT|
23062422|123456|23062422|STUDENT|
23062423|123456|23062423|STUDENT|
23062424|123456|23062424|STUDENT|
23062425|123456|23062425|STUDENT|
23062426|123456|23062426|STUDENT|
23062427|123456|23062427|STUDENT|
23062428|123456|23062428|STUDENT|
23062429|123456|23062429|STUDENT|
23062430|123456|23062430|STUDENT|
23062431|123456|23062431|STUDENT|
23062432|123456|23062432|STUDENT|
23062433|123456|23062433|STUDENT|
23062434|123456|23062434|STUDENT|
23062435|123456|23062435|STUDENT|
23062436|123456|23062436|STUDENT|
23062437|123456|23062437|STUDENT|
23062438|123456|23062438|STUDENT|
23062439|123456|23062439|STUDENT|
23062440|123456|23062440|STUDENT|
23063101|123456|23063101|STUDENT|
23063102|123456|23063102|STUDENT|
23063103|123456|23063103|STUDENT|
23063104|123456|23063104|STUDENT|
23063105|123456|23063105|STUDENT|
23063106|123456|23063106|STUDENT|
23063107|123456|23063107|STUDENT|
23063108|123456|23063108|STUDENT|
23063109|123456|23063109|STUDENT|
23063110|123456|23063110|STUDENT|
23063111|123456|23063111|STUDENT|
23063112|123456|23063112|STUDENT|
